courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
101419538,8,2100076172068160812,121.617194,39.133753,PICKUP,1583153274
101437378,0,2100076126246700522,121.590362,39.111635,PICKUP,1583124131
10148788,0,2100076115133760829,121.450194,39.217448,PICKUP,1583120857
101579522,0,2100076101940020285,121.563509,39.135757,PICKUP,1583112373
10164305,0,2100076114315544436,121.563479,39.112934,PICKUP,1583120358
10164305,2,2100076104630961787,121.593874,39.111973,PICKUP,1583125852
10165771,0,2100076111287223710,121.524546,39.193304,PICKUP,1583119076
10181667,2,2100076126128211348,121.413032,39.14998,DELIVERY,1583123476
10181667,4,2100076141237601977,121.419634,39.16112,PICKUP,1583133776
10181667,6,2100076155612464273,121.422891,39.151427,PICKUP,1583142725
10182539,0,2100076118057486097,121.490508,39.020432,PICKUP,1583121127
10183941,0,2100076114504026066,121.570299,39.102146,DELIVERY,1583120893
101915922,0,2100076117458290003,121.689658,39.281759,PICKUP,1583120827
101915922,2,2100076161469810376,121.651579,39.300554,PICKUP,1583149461
10194017,2,2100076111807711042,121.465992,39.158874,PICKUP,1583119292
101943338,0,2100076102103401705,121.675408,39.271064,PICKUP,1583114685
10194640,2,2100076118803743788,121.428697,39.196507,PICKUP,1583122249
101958914,0,2100076096926680833,121.366339,39.139005,PICKUP,1583120759
10199051,0,2100076109157271136,121.466825,39.095106,PICKUP,1583120233
101992442,0,2100076121036129516,121.485531,39.128244,PICKUP,1583122379
102002930,0,2100076103280854197,121.623587,39.133951,PICKUP,1583114755
10206063,0,2100076118058043004,121.428166,39.197203,PICKUP,1583120656
102064138,2,2100076116310492983,121.446974,39.196314,PICKUP,1583121922
10208063,0,2100076091824145632,121.486594,39.024287,DELIVERY,1583113740
10208063,2,2100076129933526770,121.481106,39.014492,PICKUP,1583124879
102106834,0,2100076102766855261,121.518094,39.174079,DELIVERY,1583118876
102106834,2,2100076133744936747,121.53134,39.182771,PICKUP,1583127177
102117082,4,2100076147861357958,121.460445,39.28405,PICKUP,1583142771
10219599,0,2100076099105293906,121.587539,39.109785,PICKUP,1583111997
102225434,0,2100076100989978083,121.650479,39.303924,PICKUP,1583109858
102225434,2,2100076103682590179,121.660224,39.303807,PICKUP,1583116738
10232315,0,2100076104202356348,121.424107,39.196652,PICKUP,1583114319
10232969,0,2100076113285875369,121.459473,39.107249,PICKUP,1583119081
102333794,0,2100076110294779119,121.353457,39.430399,DELIVERY,1583119206
102333794,2,2100076156345780065,121.353548,39.430309,PICKUP,1583143336
102358466,0,2100076101053777666,121.527316,39.072562,PICKUP,1583110677
102358466,2,2100076109293782610,121.551361,39.075675,PICKUP,1583119419
102358466,4,2100076141502989502,121.548472,39.076111,PICKUP,1583133547
102386650,0,2100076108551062629,121.47926,39.2114,DELIVERY,1583119406
10239433,0,2100076121211766196,121.445618,38.97117,PICKUP,1583121371
10239433,2,2100076149975189182,121.438574,38.968841,PICKUP,1583140797
102449370,0,2100076115649594463,121.688666,39.223863,PICKUP,1583119655
102449370,2,2100076146223646667,121.685907,39.227564,PICKUP,1583139112
102449370,4,2100076160926254589,121.665133,39.248424,PICKUP,1583145740
10248665,6,2100076157517825572,121.396341,39.131039,PICKUP,1583144642
10249075,0,2100076109355779940,121.578334,39.109398,PICKUP,1583117969
10249075,6,2100076153384076428,121.578703,39.109401,DELIVERY,1583142071
102499938,0,2100076099771696982,121.52905,39.250967,PICKUP,1583111068
102503626,0,2100076121376785468,121.602296,39.139229,PICKUP,1583123667
102505146,0,2100076099945563408,121.531795,39.250823,PICKUP,1583108526
102505146,2,2100076097468597711,121.549699,39.24715,PICKUP,1583113302
102505146,4,2100076113834476816,121.549749,39.247033,PICKUP,1583120218
102505146,6,2100076129126418036,121.549699,39.24715,PICKUP,1583124558
10250573,0,2100076108381979933,121.526551,39.33522,PICKUP,1583117343
10250573,4,2100076161314358727,121.552287,39.310611,DELIVERY,1583146226
102505842,0,2100076145168483838,121.605426,39.179471,PICKUP,1583136830
102693874,0,2100076099709699553,121.595214,39.207439,PICKUP,1583114842
102693874,2,2100076124618196007,121.580698,39.219762,PICKUP,1583123930
10271563,0,2100076118288926107,121.49694,39.059731,PICKUP,1583120365
10272326,0,2100076099948217846,121.515884,39.181001,DELIVERY,1583110441
10272985,0,2100076111684208390,121.466744,39.096504,PICKUP,1583119023
102748698,4,2100076163950413104,121.571664,39.13582,PICKUP,1583147282
10278503,2,2100076130341422962,121.643812,39.135319,DELIVERY,1583125775
10278503,4,2100076172872320485,121.649143,39.141212,PICKUP,1583156714
10281321,0,2100076099260057072,121.972645,39.601758,PICKUP,1583106177
10282135,0,2100076091718075911,121.458941,39.176684,PICKUP,1583114858
10282135,4,2100076146736498183,121.458934,39.176109,PICKUP,1583139193
10282591,2,2100076113604183376,121.520345,39.207049,PICKUP,1583121039
10282591,6,2100076165330798302,121.537515,39.206694,PICKUP,1583149250
102837378,0,2100076099502671578,121.450549,39.151785,PICKUP,1583112298
102895674,0,2100076105702802743,121.447027,39.210774,PICKUP,1583117500
10289729,0,2100076119520871444,121.454322,39.108724,PICKUP,1583122778
10289729,2,2100076171045209675,121.460461,39.130112,DELIVERY,1583152452
10290949,0,2100076109391988426,121.408103,39.189938,PICKUP,1583118619
102928218,0,2100076114516510312,121.552147,39.139639,PICKUP,1583119837
102938282,0,2100076119070508292,121.431792,39.308078,DELIVERY,1583122685
102938282,2,2100076136391181660,121.43065,39.301084,PICKUP,1583129735
102938282,6,2100076171028104838,121.471583,39.295007,PICKUP,1583151388
10294613,0,2100076112803890224,121.428671,39.196368,DELIVERY,1583120010
10298963,0,2100076114423285657,121.531886,39.250918,PICKUP,1583120186
10298963,4,2100076164520642189,121.53158,39.250757,DELIVERY,1583148553
103006362,2,2100076109126698930,121.524239,39.183694,PICKUP,1583119182
103006362,4,2100076133752210934,121.49928,39.16887,PICKUP,1583127182
10304094,2,2100076130408761266,121.506426,39.164567,PICKUP,1583126094
10305435,0,2100076121448744665,121.543371,39.076228,PICKUP,1583122328
10305435,2,2100076156534818275,121.548762,39.08368,DELIVERY,1583145089
10306647,0,2100076121829508515,121.53278,39.08325,PICKUP,1583122056
10311341,0,2100076100259546793,121.707464,39.250262,PICKUP,1583111041
10311341,8,2100076156126857150,121.707839,39.266812,PICKUP,1583145063
10312874,0,2100076109087049279,121.484703,39.164519,PICKUP,1583118078
10312874,2,2100076125553788512,121.484547,39.164544,PICKUP,1583123518
10313234,2,2100076113252582410,121.515525,39.187052,PICKUP,1583119940
103161530,0,2100076111511717472,121.617417,39.13396,PICKUP,1583120869
10319201,0,2100076110842037390,121.753959,39.110528,PICKUP,1583118560
10319201,2,2100076150873589381,121.759089,39.105416,DELIVERY,1583141161
10319692,0,2100076116499334256,121.310163,39.143139,PICKUP,1583121664
10319692,2,2100076092205893376,121.31007,39.143533,PICKUP,1583141957
103216506,0,2100076104980006867,121.616505,39.111027,DELIVERY,1583117545
103216506,2,2100076130144486899,121.603274,39.113651,PICKUP,1583125228
10323658,0,2100076118159754704,121.616265,39.181828,PICKUP,1583121105
10324609,0,2100076126882301616,121.59075,39.131496,PICKUP,1583124211
10324609,2,2100076168384481264,121.592217,39.126383,DELIVERY,1583149709
103258066,2,2100076127448171683,121.440439,39.201836,PICKUP,1583123509
103258066,6,2100076147963201048,121.432137,39.198603,DELIVERY,1583140882
103258066,8,2100076165963613314,121.429219,39.2053,PICKUP,1583148093
10328045,0,2100076099969550037,121.503236,39.198316,PICKUP,1583108812
10328045,2,2100076117537031893,121.503205,39.198304,PICKUP,1583122313
10328045,4,2100076136821720789,121.503339,39.198339,PICKUP,1583130994
10328045,6,2100076155317782229,121.503264,39.198334,DELIVERY,1583143878
10328045,8,2100076168296400597,121.499129,39.20531,PICKUP,1583150758
103328290,2,2100076147500876818,121.220134,39.125239,PICKUP,1583140447
103328290,4,2100076163331622695,121.22349,39.129246,PICKUP,1583147574
10335674,0,2100076119763453726,121.543144,39.079121,PICKUP,1583122203
103384498,0,2100076112463430719,121.401153,39.177422,PICKUP,1583118926
103401674,0,2100076129484113534,121.621844,39.11124,PICKUP,1583125174
103404602,0,2100076019008439611,121.360056,39.122012,PICKUP,1583119537
103441042,0,2100076116387562721,121.427052,39.062414,PICKUP,1583120280
103502002,0,2100076117577532939,121.456562,38.94913,PICKUP,1583120124
103530058,0,2100076108479891323,121.479496,39.068603,PICKUP,1583119917
10354617,2,2100076122505839836,121.548662,39.177292,PICKUP,1583122062
10354617,6,2100076156993242332,121.558363,39.173951,PICKUP,1583143435
10361752,0,2100076114595743633,121.299529,39.128822,PICKUP,1583119026
10361752,2,2100076147655214993,121.299595,39.128952,DELIVERY,1583139664
10363032,0,2100076098691794006,121.51825,39.189109,PICKUP,1583108675
103636594,0,2100076111203993149,121.446291,39.258299,PICKUP,1583120399
103645298,0,2100076119318824696,121.60036,39.137721,PICKUP,1583123328
103648954,0,2100076106067412928,121.524334,39.184729,PICKUP,1583118909
103648954,2,2100076159266915338,121.523027,39.179655,PICKUP,1583144447
103679442,0,2100076115706349270,121.484755,39.164477,PICKUP,1583120149
103738138,0,2100076119370597616,121.584083,39.147713,PICKUP,1583121939
10377583,0,2100076107858183475,121.665968,39.022494,PICKUP,1583117906
10386183,2,2100076128166642699,121.469526,39.170865,DELIVERY,1583128080
10386183,4,2100076153586583043,121.468626,39.171018,DELIVERY,1583141681
10392452,2,2100076118613427808,121.483698,39.165902,PICKUP,1583120952
10392454,0,2100076099995174333,121.484368,39.164544,PICKUP,1583109103
10392454,2,2100076111566178102,121.481465,39.152859,PICKUP,1583118895
10393533,0,2100076107729372874,121.655703,39.25278,PICKUP,1583119529
10401287,0,2100076127204410982,121.575083,39.103625,PICKUP,1583123833
10404691,0,2100076108773557696,121.43727,39.18219,DELIVERY,1583118782
10405101,0,2100076115392989136,121.249028,38.952499,PICKUP,1583119815
10405101,2,2100076161062766489,121.238853,38.94902,PICKUP,1583146656
10408117,0,2100076114908743634,121.581844,39.109027,PICKUP,1583120678
10408117,4,2100076155490863098,121.574719,39.102375,DELIVERY,1583145088
10413087,2,2100076113591043792,121.771239,39.119236,PICKUP,1583121149
10413087,4,2100076159441471188,121.76536,39.123292,PICKUP,1583144804
10416004,0,2100076113791845540,121.465827,39.211356,PICKUP,1583122053
10416024,0,2100076096174195712,121.458279,39.211043,PICKUP,1583112471
10416024,6,2100076171283760883,121.45317,39.212867,DELIVERY,1583151900
10416907,0,2100076119407297892,121.458081,39.29044,PICKUP,1583121477
10416907,2,2100076172030379910,121.431246,39.28827,PICKUP,1583152687
10416907,4,2100076174738753482,121.436311,39.294728,PICKUP,1583160162
10417888,0,2100076104631879142,121.484492,39.164972,PICKUP,1583115362
10417888,2,2100076121309185124,121.482539,39.162556,PICKUP,1583122557
10429097,0,2100076159185421880,121.474735,39.293871,PICKUP,1583144121
10457899,0,2100076110931986295,121.751037,39.548068,PICKUP,1583119308
10457899,4,2100076138836658158,121.746381,39.529802,PICKUP,1583135257
104583538,0,2100076105147418086,121.484082,39.164499,PICKUP,1583115421
10458730,0,2100076130461976534,121.613093,39.189818,PICKUP,1583125180
10458730,2,2100076155243922452,121.603492,39.205817,PICKUP,1583142440
10459881,2,2100076112727541487,121.753936,39.111398,PICKUP,1583119441
10469547,0,2100076109050611597,121.584981,39.094066,PICKUP,1583118410
10476665,0,2100076095358666479,121.761661,39.106176,PICKUP,1583108554
10477197,0,2100076099442771480,121.528043,39.063466,PICKUP,1583111233
10478035,0,2100076097830487765,121.503098,39.198133,DELIVERY,1583106989
104838370,2,2100076115650938858,121.469634,39.161879,PICKUP,1583120478
10487413,2,2100076130267071716,121.527793,39.277057,PICKUP,1583125941
10487413,4,2100076158109910718,121.529948,39.275699,PICKUP,1583145881
10488513,2,2100076131064776639,121.454041,39.105952,PICKUP,1583125489
10489414,0,2100076122190153412,121.498515,39.057832,PICKUP,1583121593
10489414,4,2100076166763841281,121.499856,39.080244,PICKUP,1583148034
10492242,0,2100076099294889462,121.51447,39.189059,PICKUP,1583108312
10492242,4,2100076148567770629,121.52026,39.186137,PICKUP,1583139950
10492242,6,2100076169823454234,121.529167,39.168136,PICKUP,1583151769
10499607,0,2100076111919187225,121.55865,39.173918,DELIVERY,1583120264
10515102,0,2100076116780778835,121.523236,39.13331,DELIVERY,1583121729
10515576,0,2100076110761953152,121.617386,39.133903,DELIVERY,1583119559
10515576,2,2100076138906813922,121.610248,39.133663,PICKUP,1583131087
10518924,0,2100076111230568175,121.500457,39.067986,PICKUP,1583119414
105226074,0,2100076119934207736,121.472688,39.1993,PICKUP,1583121483
105233010,2,2100076108504172411,121.531369,39.14229,DELIVERY,1583119958
10527162,0,2100076128435308182,121.612176,39.189154,PICKUP,1583124723
10531988,0,2100076117715092705,121.409374,39.060084,PICKUP,1583120814
10531988,2,2100076151305241615,121.429217,39.062295,PICKUP,1583140871
10548486,2,2100076161563035088,121.538637,39.163788,PICKUP,1583145619
10553059,2,2100076140022466307,121.428623,39.271858,DELIVERY,1583133755
10566682,2,2100076152871389120,121.475395,39.194014,PICKUP,1583142772
10572143,0,2100076116672939632,121.527234,39.274782,PICKUP,1583120851
10572923,0,2100076122420840154,121.523917,39.115128,PICKUP,1583122543
10576831,0,2100076116399916556,121.545509,39.208515,PICKUP,1583120523
10579286,0,2100076115939820917,121.535274,39.075779,PICKUP,1583119698
10579286,4,2100076158242358557,121.54655,39.084007,PICKUP,1583144169
105898418,0,2100076110476543145,121.494501,39.198325,PICKUP,1583119134
105898418,2,2100076156409972480,121.503224,39.19905,PICKUP,1583145318
10591853,2,2100076121380389932,121.438188,39.194101,PICKUP,1583123625
10596763,0,2100076128249054996,121.661864,39.168572,PICKUP,1583125271
10596763,2,2100076161599145665,121.660468,39.171456,PICKUP,1583147654
105974626,2,2100076151767532859,121.571001,39.135185,PICKUP,1583142576
10598602,0,2100076100374005497,121.791067,39.096817,DELIVERY,1583111135
10608129,0,2100076123022361943,121.52735,39.275388,PICKUP,1583122580
10609171,0,2100076118344336875,121.40789,39.190685,PICKUP,1583120348
106108922,0,2100076118300591344,121.591019,39.20571,PICKUP,1583122228
10614152,2,2100076126145775418,121.483154,39.205004,PICKUP,1583122843
106164450,0,2100076103757628585,121.465284,39.159248,DELIVERY,1583118144
10619173,0,2100076101959780341,121.402487,39.196325,PICKUP,1583115067
10619176,0,2100076099674506299,121.425972,39.182649,DELIVERY,1583109502
10619176,2,2100076111998256944,121.434501,39.212263,DELIVERY,1583119148
106205842,0,2100076098138015216,121.379757,39.062866,DELIVERY,1583109746
106205842,4,2100076160218891760,121.402938,39.0528,DELIVERY,1583146134
10622520,0,2100076102353487330,121.616126,39.156749,PICKUP,1583121049
10622520,2,2100076147893404732,121.621174,39.154392,PICKUP,1583143543
106246218,2,2100076125788145232,121.672952,39.338547,DELIVERY,1583124155
106277138,0,2100076117528119280,121.612808,39.18939,PICKUP,1583121777
10632815,0,2100076110548075940,121.471947,39.104881,PICKUP,1583119065
10632815,2,2100076142303151878,121.466856,39.095213,PICKUP,1583136167
10633991,0,2100076122838730645,121.41703,39.185274,PICKUP,1583122750
106359898,0,2100076110176257633,121.424382,39.252588,PICKUP,1583118283
106359898,2,2100076130595473120,121.42461,39.252519,PICKUP,1583126085
106359962,0,2100076111815149467,121.418598,39.252669,PICKUP,1583119702
10636336,0,2100076113594713279,121.407277,39.237758,PICKUP,1583120065
10642055,0,2100076107292771502,121.544915,39.135083,PICKUP,1583119295
10645907,0,2100076108164629724,121.436503,39.294473,PICKUP,1583119437
10645907,6,2100076154715506634,121.443063,39.296316,PICKUP,1583141900
10650683,0,2100076095479285508,121.533695,39.199879,DELIVERY,1583112534
10650683,2,2100076115850626710,121.514344,39.194579,DELIVERY,1583121642
10650683,4,2100076157363848342,121.537625,39.20139,PICKUP,1583143639
10650683,6,2100076169720760294,121.530086,39.204167,PICKUP,1583151125
10656566,0,2100076113581868782,121.464543,39.250773,PICKUP,1583120364
106581010,0,2100076098769684223,121.642653,39.144071,DELIVERY,1583110937
10659267,2,2100076126504060425,121.596307,39.20194,PICKUP,1583125306
10659627,0,2100076116246234235,121.582011,39.163184,DELIVERY,1583120739
10659886,4,2100076155908425328,121.22723,39.152684,DELIVERY,1583143453
10663375,0,2100076123214480593,121.404546,39.363837,PICKUP,1583123099
10663375,2,2100076138058679372,121.387943,39.37536,DELIVERY,1583131872
10664091,0,2100076104068597627,121.528913,39.144093,PICKUP,1583116020
10664091,2,2100076127205066434,121.520023,39.15877,PICKUP,1583123561
10664091,6,2100076168081016046,121.50697,39.169348,PICKUP,1583148862
10664338,2,2100076150750413943,121.847417,39.163572,PICKUP,1583140339
10665583,0,2100076121395463726,121.453484,39.209102,DELIVERY,1583122843
10665583,2,2100076148006061615,121.452155,39.209312,DELIVERY,1583140981
10667763,0,2100076115108431325,121.466585,39.095073,PICKUP,1583119585
10668497,0,2100076131998631568,121.707796,39.266792,PICKUP,1583125537
10670465,0,2100076113158866450,121.487149,39.11788,PICKUP,1583120049
10670465,2,2100076131341108711,121.489609,39.128199,PICKUP,1583126119
10670465,4,2100076149689026421,121.487847,39.128827,PICKUP,1583140382
10671039,0,2100076124029420547,121.419159,39.197276,PICKUP,1583122984
10671104,0,2100076098606401008,121.403201,39.052609,DELIVERY,1583107995
10671104,4,2100076143009433072,121.403099,39.052609,DELIVERY,1583137194
10671986,0,2100076107376363265,121.36574,39.143559,PICKUP,1583119697
10671986,6,2100076168422393069,121.364507,39.139487,PICKUP,1583148815
10676669,0,2100076109331629688,121.548372,39.083441,PICKUP,1583119446
10676669,2,2100076133163632193,121.548372,39.083441,PICKUP,1583141969
10678111,0,2100076114044323817,121.484607,39.127506,PICKUP,1583119640
10678111,4,2100076157765158632,121.486611,39.138532,PICKUP,1583144827
106834122,0,2100076117241464042,121.574118,39.113611,DELIVERY,1583121103
106834122,2,2100076152464082398,121.570222,39.115216,PICKUP,1583142078
10696554,0,2100076123055818331,121.480859,39.249917,PICKUP,1583122747
106973146,0,2100076103662372157,121.603026,39.132851,DELIVERY,1583115976
10703923,0,2100076112066544734,121.53043,39.206477,DELIVERY,1583119637
107045802,2,2100076159349589169,121.605472,39.189712,PICKUP,1583144193
107080018,0,2100076100787111535,121.528549,39.11706,PICKUP,1583112559
107080018,4,2100076162562229383,121.524699,39.120145,PICKUP,1583146533
10711180,0,2100076118690334611,121.523804,39.285702,PICKUP,1583121055
10711180,2,2100076149611005272,121.529089,39.288774,PICKUP,1583142102
10711258,0,2100076115171804278,121.552486,39.141586,PICKUP,1583120775
10712014,0,2100076122032637308,121.422896,39.151227,PICKUP,1583121528
10712014,2,2100076150300345964,121.409569,39.149945,PICKUP,1583141802
10712195,2,2100076124869723831,121.561081,39.189363,DELIVERY,1583123944
107130514,0,2100076127011767763,121.233815,39.132255,DELIVERY,1583126157
10721724,0,2100076119024306111,121.439871,39.095919,PICKUP,1583122374
10721724,2,2100076159205835986,121.439559,39.10233,DELIVERY,1583144801
10724729,0,2100076102108743002,121.433573,39.065566,PICKUP,1583115078
10724729,2,2100076132657497323,121.440956,39.065637,PICKUP,1583126018
10724729,4,2100076162881455348,121.433685,39.0657,PICKUP,1583146823
10728396,0,2100076102136923791,121.761417,39.347188,PICKUP,1583115669
10731534,0,2100076114073257219,121.353643,39.428177,PICKUP,1583120551
10731534,4,2100076153991235545,121.353344,39.430296,PICKUP,1583142717
10742004,0,2100076120065181137,121.487716,39.117445,PICKUP,1583122911
10742004,2,2100076163280603039,121.468077,39.131796,DELIVERY,1583147177
10742814,0,2100076104622048742,121.484053,39.164526,DELIVERY,1583115989
10747277,0,2100076108078417543,121.568649,39.167676,PICKUP,1583116820
10751501,0,2100076116588791019,121.952793,39.607025,PICKUP,1583120228
10756966,0,2100076111926396477,121.459407,39.248638,PICKUP,1583121277
10757702,0,2100076109764167155,121.531686,39.140229,PICKUP,1583119323
10760325,0,2100076119468868812,121.54155,39.064306,PICKUP,1583122374
10762615,0,2100076111865513744,121.580164,39.149287,PICKUP,1583119322
10762615,4,2100076165781488786,121.579946,39.148747,PICKUP,1583147874
10763831,0,2100076119634020022,121.648538,39.183491,PICKUP,1583121784
107672506,0,2100076116305020535,121.533786,39.083304,PICKUP,1583120953
107672506,6,2100076156253471864,121.539117,39.083655,PICKUP,1583142755
10767994,0,2100076112360605077,121.401903,39.176674,PICKUP,1583119741
10768209,0,2100076120234919143,121.406083,39.364773,PICKUP,1583121903
107699026,4,2100076149886125816,121.453925,39.199964,PICKUP,1583140947
10770943,0,2100076115603096723,121.428482,39.196109,PICKUP,1583119724
10770945,0,2100076111642166352,121.419482,39.193487,PICKUP,1583119012
107736970,0,2100076111262189097,121.536881,39.105969,DELIVERY,1583120199
10774871,0,2100076109105300761,121.433703,39.198708,PICKUP,1583120653
10774871,4,2100076156848047385,121.428192,39.196086,PICKUP,1583144990
10775373,2,2100076134398657762,121.55739,39.178778,PICKUP,1583128452
10776078,0,2100076113031988651,121.310032,39.143106,PICKUP,1583120912
10779201,0,2100076111346566456,121.595583,39.216103,PICKUP,1583118411
10779201,2,2100076130529576206,121.601121,39.220937,PICKUP,1583125674
10781084,0,2100076098271348691,121.407,39.084115,DELIVERY,1583116905
10781084,2,2100076123443332233,121.426871,39.085804,PICKUP,1583122534
10782205,0,2100076117878277414,121.76516,39.123098,PICKUP,1583121901
10783757,0,2100076102790579857,121.368166,39.107344,PICKUP,1583116041
10783757,2,2100076165297341672,121.36819,39.107329,PICKUP,1583147948
10784899,2,2100076119882172181,121.554322,39.183931,PICKUP,1583121169
10784899,4,2100076128599508104,121.552316,39.179266,PICKUP,1583125478
10784899,6,2100076161148126434,121.539548,39.177157,DELIVERY,1583144944
107874090,0,2100076100303586414,121.795742,39.156485,PICKUP,1583111994
10787521,2,2100076120547198520,121.490899,39.296813,PICKUP,1583121558
10787521,4,2100076153799411230,121.472044,39.291665,PICKUP,1583142099
10787521,6,2100076161654457485,121.495787,39.29521,DELIVERY,1583146762
10793094,0,2100076123900184411,121.701075,39.146078,PICKUP,1583122658
10797771,2,2100076123506476119,121.485628,39.062019,PICKUP,1583123371
10799255,0,2100076107044521236,121.594807,39.215203,PICKUP,1583118161
10803665,0,2100076115962398687,121.490035,39.122061,DELIVERY,1583120593
10803667,0,2100076118168536867,121.506045,39.104508,DELIVERY,1583123436
10803667,2,2100076160056853537,121.487901,39.111582,PICKUP,1583145997
10805160,0,2100076119257057209,121.616011,39.029492,PICKUP,1583121827
10805160,2,2100076165544117944,121.614847,39.021489,DELIVERY,1583148962
108061506,0,2100076097371997838,121.446276,39.297665,DELIVERY,1583112150
108061506,2,2100076121762858418,121.431747,39.308523,PICKUP,1583122305
108061506,6,2100076159614453400,121.445635,39.302613,PICKUP,1583145351
10808308,0,2100076121264948363,121.552059,39.139254,DELIVERY,1583122480
108136778,0,2100076105329182182,121.483931,39.164699,PICKUP,1583116650
108136778,2,2100076124028601830,121.482369,39.16033,DELIVERY,1583123693
10815609,2,2100076122668663946,121.422261,39.177876,PICKUP,1583122069
10815609,4,2100076145456351137,121.407636,39.189883,PICKUP,1583137008
10816376,0,2100076109844546604,121.428324,39.196088,PICKUP,1583118589
10826871,0,2100076101600150778,121.539889,39.209564,PICKUP,1583110874
109511434,2,2100076133770627029,121.552703,39.111509,PICKUP,1583128511
109539178,2,2100076113990584217,121.490812,39.185688,PICKUP,1583119547
109539178,4,2100076133197678160,121.523803,39.183792,DELIVERY,1583129077
109539178,6,2100076146104206977,121.52401,39.184349,PICKUP,1583136890
109696338,0,2100076111604057556,121.525124,39.13286,PICKUP,1583119429
109772898,0,2100076139004921334,121.510814,39.169279,PICKUP,1583131957
109903274,0,2100076109130499736,121.765803,39.39843,PICKUP,1583119005
