courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
10138087,1,2100076037576590943,121.427497,39.196605,PICKUP,1583035623
10138087,5,2100076079100200133,121.427466,39.196636,PICKUP,1583058772
101393874,1,2100076043900060777,121.554099,39.139435,DELIVERY,1583037410
101419538,3,2100076078261208546,121.622717,39.133816,PICKUP,1583057512
101437378,1,2100076047947794043,121.593075,39.111333,PICKUP,1583040008
10148788,1,2100076031555175735,121.451273,39.210587,DELIVERY,1583034039
10161032,3,2100076069639193726,121.21725,39.128005,PICKUP,1583054197
10164305,1,2100076041474279120,121.590773,39.110748,PICKUP,1583036693
10181667,1,2100076036978836625,121.423591,39.149839,PICKUP,1583034367
10181667,3,2100076069683365848,121.405782,39.149805,PICKUP,1583054437
10183941,1,2100076047550219878,121.582369,39.109375,DELIVERY,1583038991
10183941,5,2100076079890466054,121.577056,39.111055,PICKUP,1583057855
10188077,1,2100076039416612507,121.552566,39.139791,PICKUP,1583036473
10194017,1,2100076027672462837,121.465438,39.158946,DELIVERY,1583031749
10199051,1,2100076042863314383,121.465865,39.095343,PICKUP,1583036561
10206063,1,2100076064759809660,121.427034,39.197153,PICKUP,1583053194
102064138,1,2100076041217083119,121.440224,39.210335,PICKUP,1583035184
10208063,1,2100076026849264822,121.480883,39.015603,PICKUP,1583029675
102086882,1,2100076057341985893,121.477789,39.219247,PICKUP,1583044517
10210023,1,2100076044208867008,121.587885,39.20731,PICKUP,1583036606
102106834,1,2100076051274499883,121.528039,39.182919,PICKUP,1583041103
102106834,3,2100076064460474304,121.524303,39.184068,PICKUP,1583049521
102106834,5,2100076082932155443,121.517092,39.175068,PICKUP,1583060453
10213217,1,2100076050300044950,121.749923,39.53419,PICKUP,1583041126
10213217,3,2100076080133178712,121.740103,39.524237,PICKUP,1583058589
102159722,1,2100076044082152837,121.759616,39.119198,PICKUP,1583038006
10219599,1,2100076044060951641,121.593147,39.111224,PICKUP,1583037907
10232969,1,2100076044805801444,121.485095,39.093682,PICKUP,1583037300
102333794,3,2100076082689672308,121.35097,39.447248,PICKUP,1583060049
102358466,3,2100076064407651947,121.548241,39.076733,PICKUP,1583052986
10239433,3,2100076073263728289,121.44465,38.971324,PICKUP,1583055475
102449370,1,2100076034223801628,121.639948,39.22535,DELIVERY,1583033964
10248665,1,2100076031315150300,121.415309,39.129797,PICKUP,1583033415
10248665,7,2100076069578933291,121.396534,39.138,PICKUP,1583054443
10249075,3,2100076046526284889,121.585312,39.109405,PICKUP,1583037893
102499938,1,2100076024584406870,121.529232,39.250362,PICKUP,1583027347
102503626,1,2100076073140487589,121.601585,39.136924,PICKUP,1583055726
102505130,1,2100076023816553951,121.543352,39.258705,DELIVERY,1583029894
102505130,3,2100076046750221736,121.542908,39.254692,PICKUP,1583039199
102505146,1,2100076024250172688,121.549699,39.24715,PICKUP,1583028217
102505146,3,2100076042524034872,121.549699,39.24715,PICKUP,1583036195
102505146,5,2100076061500213113,121.534944,39.25988,DELIVERY,1583050926
102505146,7,2100076077416712057,121.534054,39.260848,PICKUP,1583057069
102505146,9,2100076087379462047,121.534446,39.260349,PICKUP,1583062940
10271563,5,2100076080150710001,121.496877,39.05961,PICKUP,1583060006
10272985,1,2100076037643896285,121.476416,39.116479,PICKUP,1583034421
10275639,1,2100076025188615435,121.406225,39.364685,PICKUP,1583027877
10278301,1,2100076044899026297,121.535055,39.187169,PICKUP,1583039082
10278337,1,2100076045349389889,121.563731,39.179159,PICKUP,1583040505
10278503,1,2100076028654716389,121.631224,39.137174,PICKUP,1583034133
10278503,3,2100076044970558536,121.630718,39.140307,PICKUP,1583038231
10278503,5,2100076066428291002,121.63077,39.13864,PICKUP,1583050779
10282591,1,2100076035224929901,121.522247,39.216631,PICKUP,1583034275
102938282,1,2100076034994078990,121.431743,39.308539,DELIVERY,1583033904
10294613,1,2100076038614189150,121.428622,39.196565,PICKUP,1583035455
10294613,5,2100076086792619834,121.428364,39.196159,DELIVERY,1583061519
10295716,3,2100076088948557370,121.448678,39.214985,PICKUP,1583065040
102996298,1,2100076042225911389,121.425031,39.252413,PICKUP,1583036724
10303432,1,2100076047605597780,121.458156,39.185488,DELIVERY,1583038724
10303432,3,2100076077415794510,121.43863,39.185292,PICKUP,1583056564
10303438,3,2100076032230623110,121.426594,39.193591,PICKUP,1583033951
103040946,1,2100076036534241085,121.4859,39.156481,PICKUP,1583034654
10304094,1,2100076033861911798,121.513991,39.186322,PICKUP,1583034422
103041650,1,2100076041116156987,121.563653,39.134456,PICKUP,1583036206
10312874,1,2100076030242686438,121.484386,39.164513,PICKUP,1583031575
10312874,5,2100076054133638630,121.484262,39.164534,PICKUP,1583042565
10312874,7,2100076065818871270,121.484167,39.164588,PICKUP,1583050746
10313234,3,2100076075359700779,121.524339,39.183896,PICKUP,1583055560
103133802,3,2100076053275346444,121.758984,39.347729,PICKUP,1583044095
103133802,5,2100076071189153642,121.764408,39.341129,PICKUP,1583055190
103135370,3,2100076076132697870,121.423659,39.149942,PICKUP,1583056864
103161530,1,2100076044755961811,121.602613,39.148719,PICKUP,1583038869
103191818,1,2100076031538235275,121.526402,39.261698,DELIVERY,1583034317
103191818,3,2100076063237703309,121.5273,39.250259,PICKUP,1583050194
10319201,1,2100076037239670245,121.753873,39.116589,DELIVERY,1583037404
10319201,3,2100076069002872143,121.756297,39.106256,PICKUP,1583055062
103216602,1,2100076045756957741,121.759151,39.350183,PICKUP,1583038061
10322363,1,2100076028696987297,121.557423,39.17874,PICKUP,1583032295
10322363,3,2100076042938352860,121.557283,39.178894,PICKUP,1583036986
10322363,5,2100076054044673697,121.557629,39.178858,PICKUP,1583044626
10335674,1,2100076035629778308,121.524559,39.078821,PICKUP,1583034186
10335674,3,2100076058355369359,121.537508,39.071042,PICKUP,1583045742
103401674,1,2100076047243872211,121.601001,39.110972,PICKUP,1583038544
103401674,5,2100076081607247489,121.620373,39.114094,PICKUP,1583058853
103441042,1,2100076036976510176,121.442587,39.067196,PICKUP,1583034466
10344320,1,2100076026908542438,121.484822,39.16452,DELIVERY,1583030924
10344320,5,2100076061884319202,121.478803,39.168084,PICKUP,1583048090
10344320,7,2100076080204023752,121.484505,39.164666,PICKUP,1583058682
103502002,1,2100076032582780459,121.458791,38.937991,PICKUP,1583034399
103502002,3,2100076062460216875,121.445276,38.948738,PICKUP,1583049250
103502002,5,2100076080819045755,121.448808,38.95125,PICKUP,1583059536
10354617,1,2100076027302118470,121.55274,39.179257,PICKUP,1583030483
10354617,5,2100076053308474399,121.542592,39.171206,PICKUP,1583043746
103636594,1,2100076057601935193,121.458876,39.248838,PICKUP,1583044289
103679442,1,2100076032897189309,121.48147,39.168853,PICKUP,1583033503
10381846,1,2100076042067837970,121.223671,39.129288,PICKUP,1583036969
10392466,3,2100076024357684710,121.483653,39.165913,PICKUP,1583028745
10401287,1,2100076025869337689,121.575902,39.103419,PICKUP,1583033351
10404691,1,2100076056060986772,121.435989,39.183283,PICKUP,1583044077
10408117,1,2100076030305535216,121.575892,39.103441,PICKUP,1583032127
10408117,3,2100076050982766491,121.590827,39.110576,PICKUP,1583041649
10408117,7,2100076080573285604,121.590621,39.095174,PICKUP,1583058549
10416907,3,2100076043032003662,121.460715,39.289039,PICKUP,1583038752
10416907,5,2100076053952038817,121.449011,39.297585,PICKUP,1583044342
10416907,7,2100076066666612481,121.446264,39.297548,PICKUP,1583053458
10416907,9,2100076081242473618,121.451848,39.298642,PICKUP,1583058662
10417888,1,2100076027885848038,121.483959,39.164773,DELIVERY,1583030413
10429097,1,2100076084488013019,121.461947,39.288952,PICKUP,1583060876
10429491,1,2100076032190514837,121.630246,39.144422,PICKUP,1583033058
10429491,9,2100076069997741800,121.63128,39.134304,PICKUP,1583054832
10457899,1,2100076048757884329,121.743534,39.544683,PICKUP,1583038394
10459881,1,2100076025233213061,121.743752,39.109669,PICKUP,1583029122
10469547,1,2100076039852295601,121.606182,39.089415,DELIVERY,1583037122
10477197,1,2100076033440252943,121.534715,39.082981,PICKUP,1583033607
104829330,1,2100076074856613383,121.424069,39.198081,PICKUP,1583056927
104838370,1,2100076023099491791,121.484402,39.165296,PICKUP,1583027885
104838370,3,2100076042780935654,121.481585,39.154558,PICKUP,1583037331
10487413,1,2100076050959926529,121.530085,39.281867,PICKUP,1583042548
10487413,3,2100076066318845895,121.528351,39.277019,PICKUP,1583052615
10488513,1,2100076034772141603,121.429787,39.104403,PICKUP,1583034334
10488513,5,2100076062442096302,121.424827,39.102747,PICKUP,1583049204
10488513,7,2100076081342874904,121.433664,39.097571,PICKUP,1583059025
10489414,1,2100076035790308665,121.483664,39.053638,DELIVERY,1583035126
10489414,3,2100076054430680725,121.501951,39.057886,DELIVERY,1583043637
10492242,1,2100076033347912790,121.514105,39.186241,PICKUP,1583032880
10492242,3,2100076041757493145,121.49324,39.185339,PICKUP,1583036314
10507382,1,2100076032027297556,121.353119,39.430007,PICKUP,1583032546
105233010,3,2100076081045276398,121.531476,39.17529,DELIVERY,1583059916
10531988,1,2100076045136725687,121.419561,39.055046,PICKUP,1583037246
10531988,3,2100076084278724279,121.433635,39.062372,PICKUP,1583059940
10534600,3,2100076053810513374,121.538553,39.169639,PICKUP,1583042869
10534600,5,2100076084485326358,121.497105,39.179456,PICKUP,1583059678
10542153,5,2100076067979233226,121.571981,39.135565,DELIVERY,1583052891
10548486,1,2100076029051536640,121.547048,39.159359,PICKUP,1583032501
10548486,5,2100076053229930092,121.535487,39.157297,PICKUP,1583043352
10548486,9,2100076080263825050,121.54683,39.15934,PICKUP,1583058312
10548799,3,2100076075832116696,121.446254,39.211062,PICKUP,1583058332
105514250,3,2100076020280919723,121.660377,39.120451,PICKUP,1583034784
105514250,5,2100076065745995494,121.68866,39.1415,PICKUP,1583052742
10553059,1,2100076037993694359,121.415864,39.260815,PICKUP,1583034489
10553059,3,2100076053336950265,121.414209,39.267144,PICKUP,1583042073
105676642,1,2100076031150655098,121.689637,39.282417,PICKUP,1583032717
105676642,3,2100076046587332132,121.689774,39.282351,DELIVERY,1583042157
105676642,5,2100076090016466239,121.677607,39.280223,PICKUP,1583063050
10579286,1,2100076034239104153,121.546731,39.083896,PICKUP,1583034628
10579286,3,2100076064942687809,121.544782,39.086336,PICKUP,1583052272
10584671,3,2100076077261587803,121.775212,39.099019,PICKUP,1583056914
10591853,3,2100076080524035449,121.428534,39.196163,PICKUP,1583057947
10593238,1,2100076023686760125,121.334294,39.12352,PICKUP,1583027523
10593238,3,2100076045231916801,121.378073,39.12301,DELIVERY,1583037824
10598602,1,2100076053218821792,121.805894,39.103106,PICKUP,1583043828
10598602,3,2100076082439423480,121.785295,39.098288,PICKUP,1583060612
10601332,1,2100076040318747699,121.514113,39.186825,PICKUP,1583035148
10601332,5,2100076090025150458,121.524419,39.187536,PICKUP,1583063370
10609171,3,2100076040468694303,121.40789,39.190685,PICKUP,1583036730
10609171,5,2100076060965668064,121.408297,39.191156,PICKUP,1583047662
10609171,7,2100076071335233072,121.40789,39.190685,PICKUP,1583055281
106108922,1,2100076038945342744,121.584618,39.209467,DELIVERY,1583035632
106108922,3,2100076056804427458,121.594154,39.204172,PICKUP,1583045209
10614152,1,2100076015414576896,121.494335,39.196944,PICKUP,1583028478
106164450,1,2100076071849821969,121.457432,39.166624,PICKUP,1583055620
106205842,1,2100076023171876336,121.403124,39.052768,DELIVERY,1583026969
106205842,3,2100076046403831280,121.403028,39.052813,DELIVERY,1583040097
106205842,5,2100076063726667248,121.40301,39.052838,DELIVERY,1583053873
106205842,7,2100076008354252272,121.403064,39.052707,DELIVERY,1583061525
106246218,3,2100076037296883184,121.650431,39.303749,PICKUP,1583035442
10627115,1,2100076040970110360,121.583082,39.129485,PICKUP,1583036401
106359898,1,2100076045822199570,121.427969,39.238778,PICKUP,1583037720
106359898,5,2100076081300703131,121.411574,39.242375,DELIVERY,1583059912
10636336,1,2100076039487915151,121.424669,39.252498,PICKUP,1583036205
10638398,1,2100076028065547855,121.615058,39.149668,PICKUP,1583031090
10642486,3,2100076042977215600,121.46402,39.240661,PICKUP,1583037208
10643621,1,2100076040934164407,121.397008,39.374332,PICKUP,1583035189
10645907,1,2100076031707285112,121.440303,39.299339,PICKUP,1583032983
10645907,3,2100076047837988330,121.448233,39.29759,PICKUP,1583038825
10648079,3,2100076041873262302,121.520723,39.223767,PICKUP,1583035707
10648133,3,2100076083513656488,121.592456,39.222742,PICKUP,1583059415
10649045,1,2100076047477049097,121.574526,39.129806,PICKUP,1583039438
10649045,3,2100076056974787758,121.574511,39.1299,DELIVERY,1583045144
10650683,1,2100076025493390841,121.530086,39.201331,PICKUP,1583028932
10650683,3,2100076047287616798,121.530058,39.205986,PICKUP,1583038415
10656566,5,2100076042027173515,121.462061,39.261624,DELIVERY,1583051515
106581010,1,2100076035395520234,121.61732,39.134008,PICKUP,1583033874
106581010,3,2100076058396493498,121.617103,39.133691,PICKUP,1583045130
106581010,5,2100076082230690981,121.61407,39.140476,PICKUP,1583058751
106582138,1,2100076030578034150,121.474385,39.162814,PICKUP,1583032488
10659886,3,2100076060430664970,121.209465,39.161632,PICKUP,1583047846
10659886,5,2100076077790889871,121.208951,39.161554,PICKUP,1583058357
10660150,1,2100076048189457522,121.603286,39.180395,PICKUP,1583039302
10660150,3,2100076073926788781,121.607441,39.189756,PICKUP,1583055785
106623778,1,2100076034580940439,121.69509,39.279155,PICKUP,1583033673
10667763,1,2100076050796807667,121.465508,39.095248,PICKUP,1583040382
10671104,1,2100076021576828400,121.406653,39.057034,DELIVERY,1583025822
10671104,3,2100076045185975792,121.403019,39.052783,DELIVERY,1583039213
10671104,5,2100076063250482672,121.402978,39.052734,DELIVERY,1583051442
10678111,1,2100076031947244901,121.463098,39.118918,PICKUP,1583033254
10678111,5,2100076071894124007,121.472588,39.141627,PICKUP,1583055558
106834122,1,2100076048444360029,121.590815,39.110043,PICKUP,1583039416
106834122,3,2100076073683814296,121.570608,39.11503,DELIVERY,1583055038
10696059,1,2100076039400555665,121.794396,39.087069,DELIVERY,1583035945
10696059,3,2100076067495708267,121.81437,39.08937,DELIVERY,1583053181
10697343,1,2100076043418764726,121.425357,39.198904,PICKUP,1583037085
107045802,1,2100076025552045057,121.627367,39.192817,PICKUP,1583029861
107045802,7,2100076083566544565,121.616156,39.194718,PICKUP,1583059843
10712014,1,2100076028089960031,121.442688,39.157362,PICKUP,1583030743
10712014,3,2100076048141223077,121.41606,39.15136,PICKUP,1583039910
10712014,5,2100076079749367066,121.439645,39.141038,PICKUP,1583059262
10712195,1,2100076040961034017,121.539738,39.206566,PICKUP,1583035966
107130514,1,2100076048396290018,121.231405,39.108017,PICKUP,1583040858
107130514,3,2100076062869652868,121.236025,39.120404,PICKUP,1583048630
107130514,7,2100076089502205338,121.235783,39.114889,PICKUP,1583063955
10720158,1,2100076049268180203,121.427889,39.150618,DELIVERY,1583041042
10720158,5,2100076079136278361,121.419148,39.159953,PICKUP,1583058157
10721724,5,2100076077790037434,121.450119,39.093681,DELIVERY,1583058813
10724729,3,2100076072301627117,121.434103,39.063742,DELIVERY,1583055494
10726147,1,2100076038215337114,121.473042,39.126548,PICKUP,1583035812
10726147,3,2100076058707920411,121.488464,39.130495,PICKUP,1583045264
10748334,1,2100076042346464424,121.742729,39.335507,DELIVERY,1583036409
10748345,3,2100076042934257595,121.477653,39.089598,PICKUP,1583037277
10748345,5,2100076066984166566,121.458997,39.105902,PICKUP,1583052101
10748345,7,2100076079126611171,121.492189,39.100187,PICKUP,1583058002
10748878,1,2100076043085547129,121.625433,38.981928,PICKUP,1583037929
10756147,1,2100076036052681819,121.590678,39.109119,PICKUP,1583034769
10756966,3,2100076073127413160,121.450311,39.241878,PICKUP,1583055912
10757702,1,2100076039365822004,121.525114,39.133295,DELIVERY,1583036097
10762615,1,2100076032268698778,121.597531,39.17424,PICKUP,1583033679
10762615,3,2100076052485113479,121.580275,39.149358,PICKUP,1583042336
107672506,1,2100076077133792407,121.533286,39.083283,PICKUP,1583056809
10768209,1,2100076030862591243,121.401774,39.368096,DELIVERY,1583032576
10770945,1,2100076039385089573,121.420491,39.19375,PICKUP,1583035383
10773341,1,2100076032010749946,121.545398,39.021911,PICKUP,1583033311
10773341,3,2100076074925721334,121.531312,39.027258,PICKUP,1583056579
107736970,1,2100076038090065136,121.553004,39.111779,PICKUP,1583034998
107736970,5,2100076077611418643,121.530587,39.119971,DELIVERY,1583057808
10776078,1,2100076035908044382,121.310663,39.14448,PICKUP,1583035830
10783757,3,2100076058973472761,121.368025,39.107448,PICKUP,1583046318
107874090,3,2100076045323437744,121.779875,39.146368,PICKUP,1583037911
10799255,3,2100076081400186113,121.582752,39.220369,PICKUP,1583059141
10803667,1,2100076048387147212,121.481806,39.117568,PICKUP,1583040713
10804247,1,2100076033455981814,121.253569,38.95369,PICKUP,1583033392
10805160,1,2100076039208044005,121.630933,39.040777,PICKUP,1583036278
10805160,3,2100076086784427854,121.615307,39.022418,DELIVERY,1583061727
10808308,1,2100076040402404968,121.553664,39.139795,PICKUP,1583035921
108136778,1,2100076031695619159,121.484696,39.164512,PICKUP,1583032379
108136778,3,2100076041475917192,121.472146,39.161194,PICKUP,1583036762
108136778,5,2100076068833134054,121.484074,39.164503,PICKUP,1583053834
10815609,1,2100076034016085838,121.411015,39.192258,PICKUP,1583032913
109511434,1,2100076027640317034,121.558721,39.111607,PICKUP,1583032951
109539178,3,2100076063536514550,121.499239,39.168703,PICKUP,1583049218
109767250,1,2100076053381449438,121.548741,39.083581,PICKUP,1583042038
109767250,3,2100076081983162129,121.53541,39.072474,PICKUP,1583061469
109772898,1,2100076037349672747,121.500761,39.186077,PICKUP,1583034046
109772898,3,2100076060217181686,121.499401,39.168792,PICKUP,1583046071
110105858,1,2100076040096417107,121.525412,39.130267,PICKUP,1583035599
110105858,3,2100076080526099590,121.539396,39.139719,PICKUP,1583057722
110373306,1,2100076056146544398,121.359988,39.183916,PICKUP,1583045038
110512450,1,2100076031594858466,121.556598,39.028421,DELIVERY,1583034350
110622026,1,2100076033946552018,121.551682,39.160496,PICKUP,1583033850
110812290,1,2100076009956279998,121.528075,39.277048,DELIVERY,1583030377
110812290,3,2100076070789547737,121.527998,39.277388,PICKUP,1583053958
110829786,1,2100076048836364034,121.529522,39.056238,PICKUP,1583039056
110842146,1,2100076060719842903,121.561598,39.189907,PICKUP,1583047159
110842146,3,2100076076542166727,121.560181,39.190485,PICKUP,1583056887
110846282,3,2100076051796198446,121.4514,39.210865,PICKUP,1583042240
110958146,1,2100076041448686911,121.575711,39.209434,PICKUP,1583036262
110997610,1,2100076077654017784,121.601443,39.137343,PICKUP,1583061315
111025498,1,2100076048496788571,121.609353,39.205653,PICKUP,1583039940
111069178,1,2100076051732826073,121.541999,39.172356,PICKUP,1583040672
111124922,1,2100076033218118897,121.558916,39.181136,PICKUP,1583033340
111124922,3,2100076052760560912,121.56045,39.189452,PICKUP,1583041957
111124922,5,2100076067305620995,121.563146,39.193377,PICKUP,1583052572
111269722,3,2100076066395096782,121.478797,39.199712,PICKUP,1583052663
111358546,1,2100076044152833504,121.610044,39.133121,PICKUP,1583036649
111618922,1,2100076035674145798,121.514905,39.186954,PICKUP,1583033816
11165674,1,2100076041210759110,121.403734,39.033623,PICKUP,1583035698
111811122,1,2100076076252399522,121.612698,39.18976,PICKUP,1583057377
111995434,1,2100076024111597425,121.235969,39.11999,DELIVERY,1583029834
111995434,3,2100076046723450666,121.223902,39.12932,PICKUP,1583038541
111995434,9,2100076075627709454,121.22392,39.129341,DELIVERY,1583056283
112516818,1,2100076050115331563,121.556365,39.030009,PICKUP,1583040367
112597122,3,2100076073708815467,121.603743,39.130561,DELIVERY,1583055380
112905898,1,2100076050825151854,121.35722,39.121811,PICKUP,1583041410
112905898,3,2100076072293565513,121.373089,39.138047,PICKUP,1583056836
112905946,1,2100076040733918375,121.581852,39.209368,DELIVERY,1583036232
112906890,1,2100076067851241374,121.800553,39.131543,PICKUP,1583052397
112996714,1,2100076043866637735,121.344002,39.148408,PICKUP,1583036962
113022562,3,2100076040522106197,121.690467,39.127094,PICKUP,1583036164
113067034,3,2100076036405233173,121.718711,39.146378,DELIVERY,1583036234
113067034,5,2100076051847022321,121.712582,39.143138,PICKUP,1583041829
113067034,7,2100076072576714456,121.712373,39.142793,PICKUP,1583055786
113172298,1,2100076023921837676,121.42295,39.15146,PICKUP,1583031654
113440065,1,2100076024184800697,121.546563,39.131838,PICKUP,1583026147
113485593,3,2100076083051104186,121.588162,39.207391,PICKUP,1583060719
113493697,1,2100076035989079461,121.521363,39.167,PICKUP,1583034577
113632273,1,2100076044556469326,121.672761,39.000496,PICKUP,1583038581
113632273,3,2100076063541494869,121.682241,39.001608,PICKUP,1583048934
113632273,5,2100076078622017503,121.677438,39.015541,PICKUP,1583062222
113736177,1,2100076055123166211,121.56744,39.154664,PICKUP,1583043632
113736177,3,2100076079867168720,121.568234,39.168911,PICKUP,1583057403
113782457,1,2100076032166856296,121.432982,39.282512,PICKUP,1583034052
114286177,1,2100076038773147057,121.590308,39.10603,PICKUP,1583035118
114323969,1,2100076029483845310,121.527805,39.276971,PICKUP,1583033439
114454825,1,2100076030691018680,121.536445,39.002284,PICKUP,1583033706
114464161,1,2100076023182689787,121.463397,39.131788,PICKUP,1583025366
114464161,3,2100076032590186319,121.453597,39.132028,PICKUP,1583033744
114464161,5,2100076075002627626,121.449483,39.131752,DELIVERY,1583056885
114674785,3,2100076042085664548,121.712716,39.143897,PICKUP,1583037578
114716833,1,2100076038886327434,121.543655,39.213539,PICKUP,1583036332
114716833,5,2100076075208443849,121.529999,39.213945,PICKUP,1583056203
114716833,7,2100076094420354706,121.520367,39.223617,PICKUP,1583069870
114797801,1,2100076044750357552,121.450623,38.970826,PICKUP,1583038919
114797801,3,2100076065397605638,121.44559,38.967779,PICKUP,1583050678
114797801,5,2100076077940671923,121.444988,38.972398,PICKUP,1583056711
114811105,1,2100076049609688964,121.432245,39.062228,PICKUP,1583040856
115025641,1,2100076078855521934,121.745369,39.527661,DELIVERY,1583058910
115073537,1,2100076066891662878,121.255692,38.941183,DELIVERY,1583052416
115073537,3,2100076080046048484,121.249084,38.949263,PICKUP,1583059005
115598089,1,2100076033080002420,121.451268,39.140709,PICKUP,1583034058
115598089,3,2100076079809791408,121.47112,39.13643,PICKUP,1583059225
115753441,1,2100075997623583759,121.536398,39.336073,PICKUP,1583027569
115862809,3,2100076071583778805,121.483172,39.197507,PICKUP,1583055106
115867977,1,2100076036649256912,121.475169,39.306906,PICKUP,1583034617
116034321,1,2100076052881442040,121.587464,39.102419,PICKUP,1583041931
116050601,1,2100076035547334335,121.568295,39.149744,DELIVERY,1583034352
116190881,1,2100076048396453319,121.70843,39.266236,PICKUP,1583041548
116190881,3,2100076066588362351,121.707793,39.266812,PICKUP,1583052933
116191217,3,2100076053635826744,121.702094,39.266202,PICKUP,1583043901
116274473,1,2100076081079781183,121.391844,39.118332,PICKUP,1583059043
116288617,1,2100076040904902358,121.613055,39.088296,PICKUP,1583035332
116288617,3,2100076063580948269,121.612179,39.078572,PICKUP,1583049824
116505025,1,2100076042549888859,121.178711,38.930323,PICKUP,1583036670
116642425,1,2100076054386837310,121.384426,39.233602,PICKUP,1583042209
116737865,1,2100076056310023183,121.541651,39.071697,PICKUP,1583044301
116971497,1,2100076026728613218,121.664359,39.183776,DELIVERY,1583032014
117008849,1,2100076027390657746,121.448692,39.102304,PICKUP,1583031309
117008849,7,2100076071586924539,121.439646,39.100155,DELIVERY,1583056698
117010921,1,2100076038927550353,121.424429,39.102503,PICKUP,1583034943
117010921,3,2100076070779749580,121.426481,39.098886,PICKUP,1583054982
117010921,5,2100076088827348172,121.430474,39.102345,PICKUP,1583063524
117013905,1,2100076043760862761,121.285708,39.140327,PICKUP,1583037982
117013905,3,2100076068870358104,121.282038,39.143644,PICKUP,1583054287
117015105,1,2100076026759906802,121.484342,39.186898,PICKUP,1583030944
117020457,3,2100076075222042311,121.38947,39.246902,PICKUP,1583056800
117024145,1,2100076027901085431,121.479964,39.071807,PICKUP,1583031984
117024545,1,2100076041951905158,121.403664,39.241267,DELIVERY,1583036120
117025081,3,2100076065626555827,121.44949,39.103829,PICKUP,1583051533
117025081,5,2100076083453429467,121.430216,39.102848,PICKUP,1583062213
117026369,1,2100076035006826489,121.582581,39.223984,PICKUP,1583033184
117026369,3,2100076047819114039,121.581987,39.229096,PICKUP,1583039158
