courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
10126649,6,2100076310808659382,121.6876,39.140698,PICKUP,1583308690
10126649,8,2100076332522309046,121.687583,39.140767,PICKUP,1583318480
10138087,0,2100076273190241916,121.426964,39.197892,PICKUP,1583290737
101393874,2,2100076339478824776,121.568514,39.149925,PICKUP,1583321867
10148788,2,2100076283574879683,121.466476,39.211069,PICKUP,1583294119
10164305,0,2100076285207479556,121.59351,39.111561,PICKUP,1583295284
10181667,0,2100076264648573977,121.421765,39.153176,DELIVERY,1583287678
10183602,0,2100076275671139731,121.766468,39.347749,PICKUP,1583293317
10183941,4,2100076291440936570,121.573378,39.111058,PICKUP,1583299835
10190566,0,2100076278425585228,121.441676,39.005132,PICKUP,1583293432
101914266,0,2100076264314439138,121.622819,39.134274,PICKUP,1583284841
101915922,0,2100076262151521773,121.688068,39.286945,PICKUP,1583285312
101915922,2,2100076302455178952,121.701416,39.277162,PICKUP,1583300919
101915922,4,2100076315513456609,121.679266,39.274563,PICKUP,1583311393
101915922,6,2100076336920823332,121.66986,39.274246,DELIVERY,1583323487
101928706,0,2100076284438021592,121.605669,39.118506,DELIVERY,1583294265
101928706,4,2100076325714986680,121.605626,39.118319,PICKUP,1583315827
10194017,2,2100076283528841087,121.445872,39.155871,PICKUP,1583293038
10194307,0,2100076274099455556,121.595135,39.215915,DELIVERY,1583292801
101943338,2,2100076271271019753,121.675565,39.271262,DELIVERY,1583289633
10194640,0,2100076275950880138,121.427843,39.196002,PICKUP,1583293968
10199051,0,2100076289438582180,121.466629,39.095049,PICKUP,1583294536
101992442,0,2100076278654174667,121.485285,39.132257,PICKUP,1583293434
102010482,0,2100076287702926407,121.772337,39.401069,PICKUP,1583294425
102039482,0,2100076293226333368,121.568546,39.149591,PICKUP,1583296322
102054458,0,2100076293583275897,121.628293,39.127044,PICKUP,1583297084
102064138,4,2100076282508903875,121.43384,39.210027,DELIVERY,1583294492
10208063,0,2100076270306100406,121.486562,39.024292,PICKUP,1583288456
10210023,0,2100076184516364218,121.588863,39.20672,PICKUP,1583291423
102117082,0,2100076273857202027,121.461171,39.28396,PICKUP,1583290462
10215664,0,2100076324146317265,121.431625,39.198705,PICKUP,1583315362
10215664,2,2100076341260846243,121.432982,39.203128,PICKUP,1583323224
10219599,2,2100076276339115643,121.585865,39.108105,PICKUP,1583295634
10219599,6,2100076334384580300,121.562383,39.111212,PICKUP,1583319825
102246634,0,2100076279985702574,121.352692,39.441745,PICKUP,1583293162
10232315,0,2100076266065725023,121.424087,39.197222,PICKUP,1583284927
10232315,2,2100076275062342718,121.42809,39.197199,PICKUP,1583292229
10232969,0,2100076262669584059,121.466949,39.095115,PICKUP,1583284514
10232969,2,2100076285291726489,121.466769,39.095007,PICKUP,1583293953
10232969,4,2100076328858453158,121.477457,39.089601,PICKUP,1583316788
102333794,0,2100076271498659405,121.348271,39.425339,DELIVERY,1583291941
102358466,2,2100076273782982447,121.544049,39.06323,PICKUP,1583291641
10239433,0,2100076274772412178,121.443622,38.967287,PICKUP,1583291291
102449370,0,2100076273575167485,121.68595,39.227532,DELIVERY,1583290605
10248665,0,2100076283307459798,121.420481,39.141667,PICKUP,1583293741
10249075,8,2100076325439309818,121.575857,39.105182,PICKUP,1583316094
102499938,0,2100076266076571135,121.529167,39.250804,PICKUP,1583284314
102503626,0,2100076292874307005,121.594828,39.126681,PICKUP,1583296313
102503626,6,2100076328740226949,121.592315,39.126511,PICKUP,1583317477
102505130,0,2100076270613497783,121.530796,39.249252,PICKUP,1583289696
102505130,2,2100076289502152083,121.552964,39.252927,PICKUP,1583295800
102505130,4,2100076300460688656,121.542554,39.252023,DELIVERY,1583300489
102505130,8,2100076326117050295,121.531126,39.249267,PICKUP,1583317409
102505146,0,2100076262761399759,121.531763,39.250823,PICKUP,1583286417
102505146,2,2100076290847246136,121.530517,39.249601,PICKUP,1583295853
102505842,0,2100076324752819798,121.605417,39.17948,DELIVERY,1583316251
102693874,0,2100076273125983808,121.595371,39.207437,DELIVERY,1583292015
10271563,0,2100076282316424505,121.496881,39.059594,DELIVERY,1583293385
10272985,0,2100076282924336548,121.466206,39.107076,DELIVERY,1583294489
102748698,0,2100076267723753108,121.570059,39.132706,DELIVERY,1583286988
102748698,2,2100076310774646420,121.569978,39.132259,DELIVERY,1583307593
10277311,0,2100076288347211750,121.547635,39.201093,DELIVERY,1583294880
10278337,0,2100076279383491961,121.560508,39.190045,PICKUP,1583293147
10278337,2,2100076307259065778,121.560759,39.190054,DELIVERY,1583306714
10278503,0,2100076269337479065,121.631245,39.136656,PICKUP,1583287842
10282135,2,2100076279401023202,121.468204,39.175654,PICKUP,1583292897
10282591,0,2100076267139728657,121.537089,39.212666,PICKUP,1583286621
10282591,4,2100076320866010770,121.5346,39.212159,PICKUP,1583314570
10282591,6,2100076335066089100,121.537509,39.211696,DELIVERY,1583320511
102895674,2,2100076291501721061,121.450279,39.217053,PICKUP,1583296404
102895674,4,2100076318890297145,121.453104,39.210538,PICKUP,1583314805
10289729,0,2100076273626121559,121.45846,39.125653,PICKUP,1583293316
102938282,0,2100076282423642070,121.447285,39.297587,PICKUP,1583292903
10298963,2,2100076290052917175,121.539218,39.250485,PICKUP,1583297182
10298963,6,2100076325153474229,121.535366,39.259527,PICKUP,1583315458
103006362,0,2100076263510148485,121.5225,39.179169,PICKUP,1583281500
10303438,2,2100076332559467722,121.454985,39.183215,PICKUP,1583318091
103040946,2,2100076287519327332,121.485298,39.162795,DELIVERY,1583295181
10304094,0,2100076263063062326,121.505213,39.189696,PICKUP,1583284445
10304094,2,2100076283619181694,121.495484,39.177655,PICKUP,1583293268
10304094,6,2100076331621746320,121.492114,39.174756,DELIVERY,1583318453
10306647,0,2100076283236911052,121.526958,39.07951,PICKUP,1583293337
10313234,0,2100076268795102479,121.522239,39.18121,PICKUP,1583292402
10313234,2,2100076322835203589,121.517335,39.181833,PICKUP,1583314753
103133802,0,2100076280218257258,121.755699,39.351772,PICKUP,1583293119
103133802,2,2100076326842402770,121.775002,39.340805,PICKUP,1583316924
103135370,0,2100076287957304940,121.416158,39.164583,PICKUP,1583295025
103155394,2,2100076287832917127,121.491408,39.249814,PICKUP,1583295995
103190418,0,2100076266639787037,121.663041,38.979672,PICKUP,1583286174
103191818,0,2100076282915784138,121.534533,39.26053,PICKUP,1583294272
10319201,0,2100076289276380695,121.756454,39.11279,PICKUP,1583295056
10319692,0,2100076278511306496,121.310171,39.143121,PICKUP,1583292092
10321101,0,2100076283773061062,121.707731,39.266748,PICKUP,1583293320
103216602,0,2100076278728525301,121.764967,39.346153,PICKUP,1583292078
10322363,0,2100076266738550433,121.557313,39.178912,PICKUP,1583285580
10322363,2,2100076286009116103,121.55827,39.16918,PICKUP,1583293821
10325553,0,2100076278118253854,121.459644,39.155171,DELIVERY,1583292594
10325553,2,2100076322122761602,121.459949,39.153864,PICKUP,1583313302
10328045,0,2100076263398508245,121.503309,39.198032,PICKUP,1583280092
10328045,2,2100076273479354069,121.503006,39.198272,PICKUP,1583290924
10334732,0,2100076283930379314,121.707156,39.161394,PICKUP,1583296039
10335674,0,2100076281257035522,121.551919,39.075402,PICKUP,1583295278
10335674,2,2100076312640685107,121.537442,39.071049,PICKUP,1583308150
10335674,4,2100076328077133361,121.549824,39.063758,PICKUP,1583317427
103384498,0,2100076262685836351,121.402209,39.176862,DELIVERY,1583283252
103404602,0,2100076287245878672,121.3599,39.122021,PICKUP,1583295358
103404602,6,2100076336434579252,121.343017,39.114628,PICKUP,1583319458
10344320,0,2100076278451537382,121.484825,39.164503,PICKUP,1583291827
103493258,0,2100076278180217972,121.483371,39.083086,PICKUP,1583291839
103493258,4,2100076326502205330,121.463725,39.091804,PICKUP,1583316744
103530058,0,2100076271843051506,121.482494,39.069,PICKUP,1583295309
10354617,0,2100076263340050122,121.541607,39.172344,PICKUP,1583285446
10354617,2,2100076287239915121,121.546859,39.17779,PICKUP,1583294217
10354617,8,2100076325729863376,121.558696,39.181586,PICKUP,1583316013
10361752,2,2100076287084561868,121.299546,39.128859,PICKUP,1583294144
10363032,0,2100076264718926934,121.518215,39.189111,PICKUP,1583281135
10364589,0,2100076271780890618,121.575127,39.103619,PICKUP,1583292622
10365330,0,2100076263606486016,121.712967,39.144011,PICKUP,1583286264
10366255,0,2100076272201205156,121.473839,39.106636,PICKUP,1583290968
103679442,0,2100076278866216073,121.484741,39.16451,PICKUP,1583292874
10370848,0,2100076290730756091,121.454358,39.256636,PICKUP,1583295212
10377583,4,2100076332655117935,121.683611,39.029485,PICKUP,1583318486
10381846,0,2100076284788770325,121.231894,39.130826,PICKUP,1583293400
10381846,2,2100076318155080830,121.223837,39.129311,PICKUP,1583312570
10386183,0,2100076283792884869,121.485142,39.168443,PICKUP,1583294034
10392452,2,2100076284226701117,121.492492,39.169288,PICKUP,1583294480
10392454,0,2100076272019015231,121.484251,39.164497,PICKUP,1583290535
10392454,2,2100076287833966054,121.48471,39.16721,DELIVERY,1583295645
10392466,0,2100076264676984581,121.491753,39.158548,PICKUP,1583280868
10392466,2,2100076293439030372,121.484754,39.164285,PICKUP,1583297052
10404691,0,2100076279933600895,121.443504,39.185031,PICKUP,1583293469
10405101,2,2100076320372098399,121.248434,38.948689,PICKUP,1583314822
10408117,6,2100076338486642613,121.582005,39.109461,PICKUP,1583320779
10413087,2,2100076287751980595,121.738931,39.124054,PICKUP,1583294835
10413087,4,2100076321659258069,121.765404,39.123348,PICKUP,1583316928
10415210,0,2100076285456123269,121.531281,39.114988,PICKUP,1583294549
10415210,2,2100076303141275247,121.527359,39.118007,DELIVERY,1583302627
10415210,4,2100076327724090689,121.539044,39.115132,DELIVERY,1583316696
10416907,0,2100076272776938701,121.446307,39.297853,PICKUP,1583293278
10416907,6,2100076324945266536,121.448193,39.288383,PICKUP,1583317192
10417888,0,2100076272332015078,121.484532,39.164971,PICKUP,1583290213
10429097,0,2100076342750316089,121.471288,39.291072,PICKUP,1583324226
10443328,0,2100076263871907447,121.603899,39.177304,PICKUP,1583283464
10457899,0,2100076277243676187,121.750617,39.532966,PICKUP,1583292376
10457899,2,2100076301791397044,121.750869,39.532551,PICKUP,1583300652
104583538,0,2100076262606866257,121.495426,39.158556,DELIVERY,1583281631
10459881,0,2100076282120275673,121.751017,39.120364,PICKUP,1583292391
10466684,0,2100076286657561690,121.401295,39.176839,PICKUP,1583295474
10469547,2,2100076297639626250,121.569145,39.090763,PICKUP,1583298316
10469547,4,2100076320067651469,121.580884,39.09764,PICKUP,1583312703
10470630,6,2100076325026497620,121.522853,39.29204,PICKUP,1583315393
10476665,0,2100076252465596086,121.771842,39.095644,PICKUP,1583282290
10476665,2,2100076268750079642,121.756958,39.112149,DELIVERY,1583288949
10478035,0,2100076266728982229,121.503237,39.194895,PICKUP,1583286660
10487413,0,2100076282294109366,121.528367,39.277019,PICKUP,1583293636
10487413,4,2100076331552572569,121.527729,39.277159,PICKUP,1583318184
10487413,6,2100076342385345861,121.521496,39.272036,PICKUP,1583323809
10488513,0,2100076278777414738,121.440346,39.102343,PICKUP,1583291695
10488513,4,2100076325225923826,121.468367,39.095673,DELIVERY,1583317098
10489414,0,2100076288828049181,121.484143,39.052592,PICKUP,1583295306
10489414,2,2100076338126063231,121.500203,39.061312,PICKUP,1583320585
10492242,0,2100076257397114875,121.502477,39.180899,PICKUP,1583283682
10492242,2,2100076283484112015,121.524283,39.18388,DELIVERY,1583294479
10492242,8,2100076331527177250,121.495835,39.185731,PICKUP,1583317904
104989810,2,2100076315259996108,121.801952,39.109672,PICKUP,1583310408
104989810,4,2100076334841562643,121.789326,39.12595,PICKUP,1583318968
10499607,0,2100076281188845034,121.55852,39.174028,PICKUP,1583292751
10515102,2,2100076294628869496,121.519291,39.141499,PICKUP,1583297041
10515576,0,2100076275327108261,121.59507,39.136957,PICKUP,1583292353
10515576,2,2100076304981034826,121.617877,39.133779,PICKUP,1583301857
10518924,0,2100076302720861935,121.46788,39.078532,PICKUP,1583299842
105226074,2,2100076282483541629,121.478615,39.199715,PICKUP,1583294079
105233010,0,2100076298313630985,121.526058,39.133117,PICKUP,1583298660
105276506,0,2100076264843675126,121.499283,39.168809,PICKUP,1583282326
10531988,0,2100076275673237231,121.40588,39.052199,PICKUP,1583291421
10531988,4,2100076331711071981,121.434033,39.065586,PICKUP,1583317975
10534600,0,2100076281217516771,121.506681,39.186125,PICKUP,1583292457
10542153,0,2100076272488547665,121.572789,39.135478,PICKUP,1583291963
10548486,4,2100076334686275061,121.509928,39.162487,PICKUP,1583320021
105626402,0,2100076286672405783,121.813471,39.135723,PICKUP,1583293715
105626402,2,2100076312532648968,121.813792,39.135882,PICKUP,1583307531
105676642,2,2100076337274783059,121.680769,39.292648,PICKUP,1583322213
10572923,0,2100076284937307751,121.523697,39.114316,PICKUP,1583294255
10573369,0,2100076266218227087,121.419483,39.199429,PICKUP,1583291357
10579286,0,2100076265450767937,121.546569,39.083598,PICKUP,1583287834
10582930,0,2100076267070949300,121.437762,39.169508,PICKUP,1583285039
10583026,0,2100076275846906939,121.308078,39.026471,PICKUP,1583291350
10583026,2,2100076327832224795,121.277154,39.028226,PICKUP,1583317319
10584671,0,2100076281380832453,121.775118,39.099339,PICKUP,1583293064
10591853,0,2100076272450078133,121.428419,39.196051,PICKUP,1583291231
10593238,2,2100076329318975233,121.380336,39.135582,PICKUP,1583317283
105974626,0,2100076287906055483,121.574343,39.136175,PICKUP,1583295024
10601332,0,2100076293607753325,121.537396,39.197327,PICKUP,1583296280
106108922,0,2100076286782015061,121.592661,39.204648,PICKUP,1583294351
10614152,0,2100076262092801792,121.494605,39.198348,PICKUP,1583287626
106164450,0,2100076280840160757,121.465428,39.158853,PICKUP,1583292486
106164450,4,2100076324497589586,121.466362,39.176105,PICKUP,1583315888
10617582,0,2100076289422230771,121.768776,39.343659,PICKUP,1583295424
10619850,2,2100076296394934118,121.435515,39.012118,DELIVERY,1583298292
10619850,4,2100076307917801074,121.453569,39.010151,PICKUP,1583306892
106205842,0,2100076263448380912,121.403043,39.052812,DELIVERY,1583281449
106205842,4,2100076302218397168,121.403022,39.052812,DELIVERY,1583303325
106205842,6,2100076330802447856,121.402996,39.052745,DELIVERY,1583319460
106205842,8,2100076339179587056,121.403055,39.052749,DELIVERY,1583324141
106246218,0,2100076269529368238,121.657678,39.305855,PICKUP,1583289543
106246218,2,2100076306155767002,121.657787,39.317802,PICKUP,1583303943
106246218,4,2100076320100910780,121.657535,39.317561,PICKUP,1583313573
10626566,0,2100076278802581038,121.450263,39.210003,PICKUP,1583292647
10626566,8,2100076340762772869,121.447075,39.21063,PICKUP,1583322316
106277138,0,2100076290874050466,121.612174,39.189139,PICKUP,1583296379
10636336,0,2100076275386582207,121.424372,39.245744,DELIVERY,1583292389
106364250,2,2100076330472473693,121.700399,39.142673,PICKUP,1583317711
10638398,0,2100076175950120527,121.614645,39.156744,PICKUP,1583287179
10638398,4,2100076343368353359,121.614215,39.15634,PICKUP,1583325178
10642055,0,2100076286335223385,121.544854,39.135059,PICKUP,1583293644
10642060,0,2100076275835667715,121.529927,39.158813,PICKUP,1583291382
10642060,2,2100076301714949412,121.546961,39.159333,PICKUP,1583299804
10642060,4,2100076318732355208,121.520056,39.161762,PICKUP,1583313592
10643621,0,2100076281246549142,121.414459,39.368481,DELIVERY,1583294441
10645907,2,2100076289982432516,121.432942,39.293371,PICKUP,1583295029
10645907,6,2100076324647602107,121.450015,39.297768,PICKUP,1583316069
10645907,8,2100076339409192859,121.42566,39.302699,PICKUP,1583321997
10649045,0,2100076304658564283,121.574278,39.128207,PICKUP,1583304150
10650683,0,2100076256851624983,121.533725,39.199881,PICKUP,1583284791
10656566,0,2100076267698652470,121.478518,39.250093,DELIVERY,1583286017
10656566,6,2100076336557753436,121.458387,39.252661,PICKUP,1583320602
106581010,0,2100076278463169744,121.617255,39.133913,PICKUP,1583292054
10659886,0,2100076278072739727,121.209188,39.161619,PICKUP,1583292835
10659886,2,2100076311819355816,121.226408,39.149493,PICKUP,1583309224
10659886,4,2100076323332326647,121.226097,39.151784,PICKUP,1583315086
10660150,0,2100076283822179402,121.622197,39.224118,DELIVERY,1583294347
106623778,0,2100076287514575900,121.687181,39.297156,PICKUP,1583294990
106623778,2,2100076333313557633,121.68856,39.282292,PICKUP,1583318540
10664091,0,2100076273440720821,121.529008,39.144097,PICKUP,1583290802
10664583,0,2100076280068671135,122.242668,39.368353,PICKUP,1583293528
10670465,0,2100076281114134366,121.501168,39.110755,PICKUP,1583294255
10670465,2,2100076324655335262,121.487621,39.129081,PICKUP,1583314500
10671039,0,2100076284708521847,121.418804,39.200571,DELIVERY,1583294229
10671104,0,2100076264015922672,121.403023,39.05261,DELIVERY,1583281016
10671104,2,2100076268227331568,121.403041,39.052654,DELIVERY,1583289530
10671104,4,2100076301030655472,121.402969,39.052691,DELIVERY,1583303433
10671104,6,2100076320967001584,121.403017,39.052771,DELIVERY,1583315740
10681905,2,2100076292155606109,121.553659,39.139554,PICKUP,1583296578
10696204,0,2100076285119465186,121.530154,39.134477,PICKUP,1583294348
10697343,0,2100076284159198590,121.428368,39.19688,PICKUP,1583294492
10700099,0,2100076272671589913,121.570569,39.123338,PICKUP,1583293206
107045802,2,2100076325875090528,121.603153,39.188405,PICKUP,1583317575
10711180,0,2100076269921141844,121.522315,39.29237,PICKUP,1583289420
10711180,2,2100076284642329944,121.526219,39.281506,PICKUP,1583294043
10711180,8,2100076331067639608,121.52588,39.292207,PICKUP,1583318896
10711258,0,2100076271406515384,121.550572,39.147337,DELIVERY,1583291028
10712014,2,2100076292024796217,121.42258,39.152177,PICKUP,1583296087
10712014,4,2100076312100570719,121.442664,39.156547,PICKUP,1583310619
10712195,2,2100076329666316065,121.54706,39.20213,DELIVERY,1583318095
107130514,0,2100076276908165045,121.223801,39.129248,PICKUP,1583292622
107130514,6,2100076336181413009,121.226992,39.107447,PICKUP,1583319599
10717922,0,2100076264550302796,121.460198,39.251183,PICKUP,1583283259
10719665,6,2100076334026360342,121.353444,39.430913,PICKUP,1583319014
10720158,0,2100076270243317343,121.418948,39.159367,PICKUP,1583288651
10720158,2,2100076309143651948,121.416288,39.152549,DELIVERY,1583307600
10721724,0,2100076295844431454,121.424484,39.091464,PICKUP,1583296915
10724729,0,2100076267545069247,121.432548,39.062645,DELIVERY,1583289552
10724729,2,2100076329661892279,121.433831,39.065885,PICKUP,1583317685
10731534,0,2100076283863565719,121.351008,39.428337,PICKUP,1583294466
10731534,2,2100076318436984793,121.363162,39.439163,DELIVERY,1583312036
10742004,0,2100076280396514964,121.486627,39.126424,DELIVERY,1583293865
10742004,2,2100076324176659631,121.476664,39.125131,PICKUP,1583316289
10747277,2,2100076294800377111,121.565834,39.170539,PICKUP,1583298627
107476610,2,2100076333037586382,121.818039,39.169733,PICKUP,1583318816
10748334,0,2100076285135521287,121.712226,39.36177,PICKUP,1583293965
10748345,2,2100076279922886260,121.473588,39.116936,PICKUP,1583293337
10751154,0,2100076291810232076,121.676228,38.966999,DELIVERY,1583295819
10755989,4,2100076340729644895,121.576976,39.125861,PICKUP,1583321874
10756147,0,2100076274114758122,121.585839,39.113747,PICKUP,1583292245
10756966,0,2100076287362991822,121.439702,39.248501,PICKUP,1583294673
10756966,2,2100076320647546429,121.450336,39.245214,PICKUP,1583314469
10757702,0,2100076288448530084,121.523355,39.13336,PICKUP,1583294584
10760325,0,2100076269262997436,121.54152,39.064152,PICKUP,1583287345
10760325,2,2100076291690169880,121.511929,39.063214,PICKUP,1583295880
10762615,0,2100076280867194527,121.582695,39.139092,PICKUP,1583292494
10763831,0,2100076261225727124,121.647877,39.182777,DELIVERY,1583292203
107647570,0,2100076289407714391,121.597668,39.12412,DELIVERY,1583297772
107647570,6,2100076340456686800,121.604272,39.133137,PICKUP,1583322474
10765017,0,2100076271032501276,121.208636,39.161914,PICKUP,1583288904
10765017,4,2100076298907485808,121.208753,39.162316,PICKUP,1583308996
10765017,6,2100076323488466419,121.225508,39.15364,PICKUP,1583315957
10767994,0,2100076273541940889,121.401556,39.175916,PICKUP,1583294124
10767994,2,2100076290380695492,121.401287,39.176498,PICKUP,1583301371
107694242,0,2100076318405855086,121.410832,39.039561,PICKUP,1583313389
10773341,2,2100076278151185562,121.53117,39.019505,PICKUP,1583291436
107736970,0,2100076294822659518,121.538004,39.105334,PICKUP,1583296758
10774871,0,2100076281138218810,121.428257,39.196065,PICKUP,1583293504
10774871,2,2100076322397291579,121.418903,39.197975,PICKUP,1583313941
10775373,0,2100076283475789767,121.557811,39.169912,PICKUP,1583293800
10782205,0,2100076278836036709,121.76521,39.12306,PICKUP,1583292632
107874090,0,2100076261744379621,121.796114,39.156327,PICKUP,1583284448
10788532,0,2100076274545919960,121.764615,39.346008,PICKUP,1583291432
10788622,0,2100076269344654927,121.614506,39.156703,PICKUP,1583287979
10788622,2,2100076293510956208,121.615159,39.149164,PICKUP,1583296367
10788622,4,2100076316984476848,121.614446,39.163024,PICKUP,1583313749
10788622,6,2100076342323152048,121.614556,39.156847,PICKUP,1583325944
10789434,0,2100076264262207194,121.47451,39.134887,PICKUP,1583283411
10799255,0,2100076278812477263,121.594861,39.21618,PICKUP,1583292429
10804247,0,2100076262099060669,121.251604,38.953018,DELIVERY,1583287040
10805160,4,2100076337243096463,121.614873,39.020281,PICKUP,1583320658
108061506,0,2100076288707462727,121.431888,39.305901,PICKUP,1583294049
108061506,2,2100076307194742134,121.446268,39.297674,PICKUP,1583305930
108061506,4,2100076327956317194,121.43372,39.284725,DELIVERY,1583316986
10808308,0,2100076282866107830,121.565761,39.141326,PICKUP,1583293446
108136778,2,2100076287016142792,121.490003,39.150508,PICKUP,1583293894
108136778,6,2100076325169858504,121.484486,39.164473,PICKUP,1583315408
10816376,0,2100076277029668190,121.425775,39.195137,PICKUP,1583292559
10826871,0,2100076265031533818,121.549443,39.205724,PICKUP,1583282185
109539178,0,2100076281448891535,121.518581,39.176261,PICKUP,1583292664
109539178,4,2100076330442786008,121.517054,39.169425,PICKUP,1583318273
109696338,0,2100076328284620563,121.525121,39.132837,PICKUP,1583316461
109767250,0,2100076275652756663,121.548777,39.083578,PICKUP,1583292468
109767250,2,2100076292140598455,121.569668,39.084819,PICKUP,1583297062
109767250,4,2100076335332263115,121.548925,39.083599,DELIVERY,1583320806
109772898,0,2100076280665999296,121.521363,39.167,PICKUP,1583293308
110512450,4,2100076319259264117,121.571552,39.023177,PICKUP,1583312699
110512450,6,2100076329219589981,121.566151,39.04094,DELIVERY,1583318755
110622026,0,2100076286329783678,121.56852,39.151932,PICKUP,1583294818
110829786,0,2100076281953682708,121.540939,39.063533,PICKUP,1583293262
110941154,0,2100076265771435877,121.677407,39.068725,PICKUP,1583284531
110941154,2,2100076280947050329,121.677327,39.065121,DELIVERY,1583294678
110941154,4,2100076320684017240,121.677525,39.067786,DELIVERY,1583314421
110943594,0,2100076271552038755,121.552756,39.134088,PICKUP,1583293534
110943594,4,2100076329758098448,121.572744,39.140952,PICKUP,1583318282
110958146,0,2100076279009576624,121.594154,39.204273,PICKUP,1583293169
110962402,2,2100076276750320650,121.458401,39.155061,PICKUP,1583292103
110963378,0,2100076277358724728,121.843085,39.161739,PICKUP,1583291895
110997610,0,2100076327767868701,121.601263,39.136967,PICKUP,1583317918
111069178,0,2100076266184738777,121.533729,39.166161,PICKUP,1583285393
111069178,4,2100076304653551577,121.534045,39.165994,PICKUP,1583301977
111193122,10,2100076337465689399,121.453023,39.210599,DELIVERY,1583320706
111193122,4,2100076293316773315,121.443284,39.203485,DELIVERY,1583296497
111254906,0,2100076290628355906,121.442351,39.100099,PICKUP,1583294733
111269722,0,2100076265447326919,121.472735,39.19942,PICKUP,1583283952
111356426,0,2100076285779478179,121.766974,39.131864,PICKUP,1583297514
111358546,0,2100076285571794400,121.608044,39.132973,PICKUP,1583293779
111618922,0,2100076265285354606,121.536818,39.175196,PICKUP,1583284960
111618922,2,2100076286294688963,121.482958,39.185356,DELIVERY,1583295994
111618922,6,2100076329491367916,121.516688,39.186326,PICKUP,1583317566
